,County,Product,Date,Amount Fulfilled
4461,Tehama,Surgical Masks,October,5862400.0
4462,Tehama,Surgical or Examination Gowns,October,60000.0
4463,Tehama,Swabs,October,8000.0
4464,Tehama,Test Kits,October,16000.0
4465,Tehama,Viral Testing Media,October,1600.0
4466,Tehama,Wipes,October,33280.0
4467,Tehama,Cloth Masks,September,120000.0
4468,Tehama,Examination Gloves,September,614400.0
4469,Tehama,Face Shields (Disposable),September,102000.0
4470,Tehama,Goggles,September,6000.0
4471,Tehama,Hand Sanitizers,September,76680.0
4472,Tehama,N-95 Respirators,September,898840.0
4473,Tehama,Other / None of the above,September,234960.0
4474,Tehama,Pharmaceuticals,September,30.0
4475,Tehama,Sample Collecting Kits,September,4800.0
4476,Tehama,Surgical Masks,September,10848000.0
4477,Tehama,Surgical or Examination Gowns,September,112500.0
4478,Tehama,Swabs,September,15000.0
4479,Tehama,Test Kits,September,30000.0
4480,Tehama,Viral Testing Media,September,3000.0
4481,Tehama,Wipes,September,62400.0
4482,Tribal,Cloth Masks,August,6944000.0
4483,Tribal,Surgical Masks,August,37508800.0
4484,Tribal,Cloth Masks,July,7688000.0
4485,Tribal,Surgical Masks,July,41527600.0
4486,Tribal,Cloth Masks,June,5704000.0
4487,Tribal,Surgical Masks,June,30810800.0
4488,Tribal,Cloth Masks,October,4064000.0
4489,Tribal,Examination Gloves,October,2006000.0
4490,Tribal,Face Shields (Disposable),October,3200.0
4491,Tribal,Hand Sanitizers,October,16960.0
4492,Tribal,KN95 Respirators,October,1549560.0
4493,Tribal,N-95 Respirators,October,365760.0
4494,Tribal,Other / None of the above,October,160000.0
4495,Tribal,Surgical Masks,October,24994400.0
4496,Tribal,Surgical or Examination Gowns,October,23200.0
4497,Tribal,Cloth Masks,September,7557000.0
4498,Tribal,Examination Gloves,September,108000.0
4499,Tribal,Face Shields (Disposable),September,5416.0
4500,Tribal,Hand Sanitizers,September,20960.0
4501,Tribal,KN95 Respirators,September,557460.0
4502,Tribal,N-95 Respirators,September,270720.0
4503,Tribal,Other / None of the above,September,260000.0
4504,Tribal,Surgical Masks,September,42261200.0
4505,Tribal,Surgical or Examination Gowns,September,3600.0
4506,Trinity,Cloth Masks,August,154000.0
4507,Trinity,Coveralls (Hospitals or EMS),August,504.0
4508,Trinity,Examination Gloves,August,1544000.0
4509,Trinity,Face Shields (Disposable),August,113540.0
4510,Trinity,Hand Sanitizers,August,9968.0
4511,Trinity,KN95 Respirators,August,35280.0
4512,Trinity,N-95 Respirators,August,798896.0
4513,Trinity,Other / None of the above,August,72800.0
4514,Trinity,Sample Collecting Kits,August,23800.0
4515,Trinity,Surgical Masks,August,1879440.0
4516,Trinity,Surgical or Examination Gowns,August,177632.0
4517,Trinity,Swabs,August,114828.0
4518,Trinity,Viral Testing Media,August,82600.0
4519,Trinity,Wipes,August,100800.0
4520,Trinity,Cloth Masks,July,170500.0
4521,Trinity,Coveralls (Hospitals or EMS),July,558.0
4522,Trinity,Examination Gloves,July,1084000.0
4523,Trinity,Face Shields (Disposable),July,123380.0
4524,Trinity,Hand Sanitizers,July,11052.0
4525,Trinity,KN95 Respirators,July,39060.0
4526,Trinity,N-95 Respirators,July,884492.0
4527,Trinity,Other / None of the above,July,80600.0
4528,Trinity,Sample Collecting Kits,July,26350.0
4529,Trinity,Surgical Masks,July,1787880.0
4530,Trinity,Surgical or Examination Gowns,July,169034.0
4531,Trinity,Swabs,July,127131.0
4532,Trinity,Viral Testing Media,July,91450.0
4533,Trinity,Wipes,July,64800.0
4534,Trinity,Cloth Masks,June,126500.0
4535,Trinity,Coveralls (Hospitals or EMS),June,414.0
4536,Trinity,Examination Gloves,June,782000.0
4537,Trinity,Face Shields (Disposable),June,87140.0
4538,Trinity,Hand Sanitizers,June,5604.0
4539,Trinity,KN95 Respirators,June,7560.0
4540,Trinity,N-95 Respirators,June,568556.0
4541,Trinity,Other / None of the above,June,59800.0
4542,Trinity,Sample Collecting Kits,June,19550.0
4543,Trinity,Surgical Masks,June,832040.0
4544,Trinity,Surgical or Examination Gowns,June,95322.0
4545,Trinity,Swabs,June,94323.0
4546,Trinity,Viral Testing Media,June,67850.0
4547,Trinity,Cloth Masks,October,88000.0
4548,Trinity,Coveralls (Hospitals or EMS),October,288.0
4549,Trinity,Examination Gloves,October,1300000.0
4550,Trinity,Face Shields (Disposable),October,65280.0
4551,Trinity,Hand Sanitizers,October,5696.0
4552,Trinity,KN95 Respirators,October,20160.0
4553,Trinity,Lab Supplies,October,3000.0
4554,Trinity,N-95 Respirators,October,465152.0
4555,Trinity,Other / None of the above,October,41600.0
4556,Trinity,Sample Collecting Kits,October,19600.0
4557,Trinity,Surgical Masks,October,1105280.0
4558,Trinity,Surgical or Examination Gowns,October,132964.0
4559,Trinity,Swabs,October,68616.0
4560,Trinity,Viral Testing Media,October,47200.0
4561,Trinity,Wipes,October,57600.0
4562,Trinity,Cloth Masks,September,165000.0
4563,Trinity,Coveralls (Hospitals or EMS),September,540.0
4564,Trinity,Examination Gloves,September,1964000.0
4565,Trinity,Face Shields (Disposable),September,122400.0
4566,Trinity,Hand Sanitizers,September,10680.0
4567,Trinity,KN95 Respirators,September,37800.0
4568,Trinity,N-95 Respirators,September,855960.0
4569,Trinity,Other / None of the above,September,78000.0
4570,Trinity,Sample Collecting Kits,September,25500.0
4571,Trinity,Surgical Masks,September,2072400.0
4572,Trinity,Surgical or Examination Gowns,September,211620.0
4573,Trinity,Swabs,September,123030.0
4574,Trinity,Viral Testing Media,September,88500.0
4575,Trinity,Wipes,September,108000.0
4576,Tulare,Beds/Cots,August,16800.0
4577,Tulare,Body Bags,August,19880.0
4578,Tulare,Cleaning Supplies,August,56.0
4579,Tulare,Cloth Masks,August,1220000.0
4580,Tulare,Coveralls (Hospitals or EMS),August,375900.0
4581,Tulare,Examination Gloves,August,24835880.0
4582,Tulare,Face Shields (Disposable),August,5440988.0
4583,Tulare,Goggles,August,177520.0
4584,Tulare,Hand Sanitizers,August,1519612.0
4585,Tulare,KN95 Respirators,August,1400000.0
4586,Tulare,Medical Equipment,August,179304.0
4587,Tulare,N-95 Respirators,August,16462648.0
4588,Tulare,Other / None of the above,August,622104.0
4589,Tulare,Personnel,August,1596.0
4590,Tulare,Pharmaceuticals,August,28056.0
4591,Tulare,Sample Collecting Kits,August,734000.0
4592,Tulare,Shoe Covers,August,396200.0
4593,Tulare,Surgical Masks,August,59097600.0
4594,Tulare,Surgical or Examination Gowns,August,5774216.0
4595,Tulare,Swabs,August,3000800.0
4596,Tulare,Ventilators,August,112.0
4597,Tulare,Viral Testing Media,August,1153348.0
4598,Tulare,Wipes,August,258080.0
4599,Tulare,Beds/Cots,July,18600.0
4600,Tulare,Body Bags,July,20510.0
4601,Tulare,Cleaning Supplies,July,62.0
4602,Tulare,Cloth Masks,July,71000.0
4603,Tulare,Coveralls (Hospitals or EMS),July,346535.0
4604,Tulare,Examination Gloves,July,15967760.0
4605,Tulare,Face Shields (Disposable),July,5517626.0
4606,Tulare,Goggles,July,178540.0
4607,Tulare,Hand Sanitizers,July,1022934.0
4608,Tulare,KN95 Respirators,July,1550000.0
4609,Tulare,Medical Equipment,July,199412.0
4610,Tulare,N-95 Respirators,July,12773146.0
4611,Tulare,Other / None of the above,July,688978.0
4612,Tulare,Personnel,July,1767.0
4613,Tulare,Pharmaceuticals,July,30791.0
4614,Tulare,Sample Collecting Kits,July,14400.0
4615,Tulare,Shoe Covers,July,366650.0
4616,Tulare,Surgical Masks,July,42818000.0
4617,Tulare,Surgical or Examination Gowns,July,5390682.0
4618,Tulare,Swabs,July,2114100.0
4619,Tulare,Ventilators,July,124.0
4620,Tulare,Viral Testing Media,July,1155421.0
4621,Tulare,Wipes,July,108600.0
4622,Tulare,Beds/Cots,June,13800.0
4623,Tulare,Body Bags,June,10350.0
4624,Tulare,Cloth Masks,June,55000.0
4625,Tulare,Coveralls (Hospitals or EMS),June,41975.0
4626,Tulare,Examination Gloves,June,8305400.0
4627,Tulare,Face Shields (Disposable),June,2987058.0
4628,Tulare,Goggles,June,76820.0
4629,Tulare,Hand Sanitizers,June,247730.0
4630,Tulare,KN95 Respirators,June,1150000.0
4631,Tulare,Medical Equipment,June,23322.0
4632,Tulare,N-95 Respirators,June,6927478.0
4633,Tulare,Other / None of the above,June,439969.0
4634,Tulare,Personnel,June,1311.0
4635,Tulare,Pharmaceuticals,June,13791.0
4636,Tulare,Shoe Covers,June,3450.0
4637,Tulare,Surgical Masks,June,18442000.0
4638,Tulare,Surgical or Examination Gowns,June,2038136.0
4639,Tulare,Swabs,June,716300.0
4640,Tulare,Ventilators,June,92.0
4641,Tulare,Viral Testing Media,June,537668.0
4642,Tulare,Beds/Cots,October,9600.0
4643,Tulare,Body Bags,October,11360.0
4644,Tulare,Cleaning Supplies,October,32.0
4645,Tulare,Cloth Masks,October,2144000.0
4646,Tulare,Coveralls (Hospitals or EMS),October,214800.0
4647,Tulare,Examination Gloves,October,18895360.0
4648,Tulare,Face Shields (Disposable),October,3112736.0
4649,Tulare,Goggles,October,101440.0
4650,Tulare,Hand Sanitizers,October,1142944.0
4651,Tulare,KN95 Respirators,October,800000.0
4652,Tulare,Medical Equipment,October,102464.0
4653,Tulare,N-95 Respirators,October,11614816.0
4654,Tulare,Other / None of the above,October,355488.0
4655,Tulare,Personnel,October,912.0
4656,Tulare,Pharmaceuticals,October,16032.0
4657,Tulare,Sample Collecting Kits,October,611200.0
4658,Tulare,Shoe Covers,October,226400.0
4659,Tulare,Surgical Masks,October,33945600.0
4660,Tulare,Surgical or Examination Gowns,October,3872352.0
4661,Tulare,Swabs,October,1857600.0
4662,Tulare,Test Kits,October,25600.0
4663,Tulare,Ventilators,October,64.0
4664,Tulare,Viral Testing Media,October,659056.0
4665,Tulare,Wipes,October,261760.0
4666,Tulare,Beds/Cots,September,18000.0
4667,Tulare,Body Bags,September,21300.0
4668,Tulare,Cleaning Supplies,September,60.0
4669,Tulare,Cloth Masks,September,3920000.0
4670,Tulare,Coveralls (Hospitals or EMS),September,402750.0
4671,Tulare,Examination Gloves,September,33328800.0
4672,Tulare,Face Shields (Disposable),September,5836380.0
4673,Tulare,Goggles,September,190200.0
4674,Tulare,Hand Sanitizers,September,2123020.0
4675,Tulare,KN95 Respirators,September,1500000.0
4676,Tulare,Medical Equipment,September,192120.0
4677,Tulare,N-95 Respirators,September,19632660.0
4678,Tulare,Other / None of the above,September,666540.0
4679,Tulare,Personnel,September,1710.0
4680,Tulare,Pharmaceuticals,September,30060.0
4681,Tulare,Sample Collecting Kits,September,1068000.0
4682,Tulare,Shoe Covers,September,424500.0
4683,Tulare,Surgical Masks,September,63648000.0
4684,Tulare,Surgical or Examination Gowns,September,7260660.0
4685,Tulare,Swabs,September,3483000.0
4686,Tulare,Ventilators,September,120.0
4687,Tulare,Viral Testing Media,September,1235730.0
4688,Tulare,Wipes,September,490800.0
4689,Tuolumne,Cloth Masks,August,228960.0
4690,Tuolumne,Coveralls (Hospitals or EMS),August,1400.0
4691,Tuolumne,Examination Gloves,August,11088000.0
4692,Tuolumne,Face Shields (Disposable),August,647528.0
4693,Tuolumne,Goggles,August,14000.0
4694,Tuolumne,Hand Sanitizers,August,309080.0
4695,Tuolumne,KN95 Respirators,August,413280.0
4696,Tuolumne,N-95 Respirators,August,5187616.0
4697,Tuolumne,Pharmaceuticals,August,8848.0
4698,Tuolumne,Surgical Masks,August,53120000.0
4699,Tuolumne,Surgical or Examination Gowns,August,718840.0
4700,Tuolumne,Swabs,August,616000.0
4701,Tuolumne,Test Kits,August,152600.0
4702,Tuolumne,Viral Testing Media,August,168000.0
4703,Tuolumne,Cloth Masks,July,34320.0
4704,Tuolumne,Coveralls (Hospitals or EMS),July,1550.0
4705,Tuolumne,Examination Gloves,July,9874000.0
4706,Tuolumne,Face Shields (Disposable),July,500984.0
4707,Tuolumne,Goggles,July,15500.0
4708,Tuolumne,Hand Sanitizers,July,151777.0
4709,Tuolumne,KN95 Respirators,July,313740.0
4710,Tuolumne,N-95 Respirators,July,4781152.0
4711,Tuolumne,Pharmaceuticals,July,9786.0
4712,Tuolumne,Surgical Masks,July,41347500.0
4713,Tuolumne,Surgical or Examination Gowns,July,671330.0
4714,Tuolumne,Swabs,July,682000.0
4715,Tuolumne,Test Kits,July,163950.0
4716,Tuolumne,Viral Testing Media,July,186000.0
4717,Tuolumne,Cloth Masks,June,7980.0
4718,Tuolumne,Coveralls (Hospitals or EMS),June,1150.0
4719,Tuolumne,Examination Gloves,June,6762000.0
4720,Tuolumne,Face Shields (Disposable),June,335072.0
4721,Tuolumne,Goggles,June,11500.0
4722,Tuolumne,Hand Sanitizers,June,68949.0
4723,Tuolumne,KN95 Respirators,June,202860.0
4724,Tuolumne,N-95 Respirators,June,1382696.0
4725,Tuolumne,Pharmaceuticals,June,7038.0
4726,Tuolumne,Surgical Masks,June,14323500.0
4727,Tuolumne,Surgical or Examination Gowns,June,460690.0
4728,Tuolumne,Swabs,June,371000.0
4729,Tuolumne,Test Kits,June,119600.0
4730,Tuolumne,Viral Testing Media,June,116400.0
4731,Tuolumne,Cloth Masks,October,177920.0
4732,Tuolumne,Coveralls (Hospitals or EMS),October,800.0
4733,Tuolumne,Examination Gloves,October,6400000.0
4734,Tuolumne,Face Shields (Disposable),October,422080.0
4735,Tuolumne,Goggles,October,8000.0
4736,Tuolumne,Hand Sanitizers,October,187632.0
4737,Tuolumne,KN95 Respirators,October,241920.0
4738,Tuolumne,N-95 Respirators,October,2964352.0
4739,Tuolumne,Pharmaceuticals,October,5056.0
4740,Tuolumne,Sample Collecting Kits,October,64000.0
4741,Tuolumne,Surgical Masks,October,30497600.0
4742,Tuolumne,Surgical or Examination Gowns,October,434080.0
4743,Tuolumne,Swabs,October,352000.0
4744,Tuolumne,Test Kits,October,87200.0
4745,Tuolumne,Viral Testing Media,October,96000.0
4746,Tuolumne,Cloth Masks,September,331200.0
4747,Tuolumne,Coveralls (Hospitals or EMS),September,1500.0
4748,Tuolumne,Examination Gloves,September,12000000.0
4749,Tuolumne,Face Shields (Disposable),September,791400.0
4750,Tuolumne,Goggles,September,15000.0
4751,Tuolumne,Hand Sanitizers,September,351810.0
4752,Tuolumne,KN95 Respirators,September,453600.0
4753,Tuolumne,N-95 Respirators,September,5558160.0
4754,Tuolumne,Pharmaceuticals,September,9480.0
4755,Tuolumne,Sample Collecting Kits,September,116000.0
4756,Tuolumne,Surgical Masks,September,57181000.0
4757,Tuolumne,Surgical or Examination Gowns,September,813900.0
4758,Tuolumne,Swabs,September,660000.0
4759,Tuolumne,Test Kits,September,163500.0
4760,Tuolumne,Viral Testing Media,September,180000.0
4761,Ventura,Beds/Cots,August,1344.0
4762,Ventura,Cloth Masks,August,6377280.0
4763,Ventura,Examination Gloves,August,48282000.0
4764,Ventura,Face Shields (Disposable),August,9024460.0
4765,Ventura,Goggles,August,187600.0
4766,Ventura,Hand Sanitizers,August,1594864.0
4767,Ventura,KN95 Respirators,August,1329080.0
4768,Ventura,Medical Equipment,August,167150.0
4769,Ventura,N-95 Respirators,August,48761520.0
4770,Ventura,Other / None of the above,August,97168.0
4771,Ventura,Pharmaceuticals,August,22540.0
4772,Ventura,Sample Collecting Kits,August,1704400.0
4773,Ventura,Surgical Masks,August,232894800.0
4774,Ventura,Surgical or Examination Gowns,August,11137560.0
4775,Ventura,Swabs,August,4458000.0
4776,Ventura,Viral Testing Media,August,2750344.0
4777,Ventura,Wipes,August,895600.0
4778,Ventura,Beds/Cots,July,1488.0
4779,Ventura,Cloth Masks,July,1427060.0
4780,Ventura,Examination Gloves,July,28100000.0
4781,Ventura,Face Shields (Disposable),July,7932052.0
4782,Ventura,Goggles,July,207700.0
4783,Ventura,Hand Sanitizers,July,879732.0
4784,Ventura,KN95 Respirators,July,1186060.0
4785,Ventura,Medical Equipment,July,7250.0
4786,Ventura,N-95 Respirators,July,53524620.0
4787,Ventura,Other / None of the above,July,98686.0
4788,Ventura,Pharmaceuticals,July,24955.0
4789,Ventura,Sample Collecting Kits,July,497150.0
4790,Ventura,Surgical Masks,July,217089000.0
4791,Ventura,Surgical or Examination Gowns,July,11010870.0
4792,Ventura,Swabs,July,3048000.0
4793,Ventura,Viral Testing Media,July,1633288.0
4794,Ventura,Wipes,July,37200.0
4795,Ventura,Beds/Cots,June,1104.0
4796,Ventura,Cloth Masks,June,514400.0
4797,Ventura,Examination Gloves,June,7435000.0
4798,Ventura,Face Shields (Disposable),June,2960804.0
4799,Ventura,Goggles,June,154100.0
4800,Ventura,Hand Sanitizers,June,220043.0
4801,Ventura,KN95 Respirators,June,857300.0
4802,Ventura,Medical Equipment,June,780.0
4803,Ventura,N-95 Respirators,June,33965280.0
4804,Ventura,Other / None of the above,June,49982.0
4805,Ventura,Pharmaceuticals,June,10325.0
4806,Ventura,Sample Collecting Kits,June,216200.0
4807,Ventura,Surgical Masks,June,70883000.0
4808,Ventura,Surgical or Examination Gowns,June,4232310.0
4809,Ventura,Swabs,June,1080000.0
4810,Ventura,Viral Testing Media,June,554704.0
4811,Ventura,Wipes,June,4800.0
4812,Ventura,Beds/Cots,October,768.0
4813,Ventura,Cloth Masks,October,4074560.0
4814,Ventura,Examination Gloves,October,32382400.0
4815,Ventura,Face Shields (Disposable),October,5222000.0
4816,Ventura,Goggles,October,107200.0
4817,Ventura,Hand Sanitizers,October,1004592.0
4818,Ventura,KN95 Respirators,October,848320.0
4819,Ventura,Medical Equipment,October,197400.0
4820,Ventura,N-95 Respirators,October,34606720.0
4821,Ventura,Other / None of the above,October,56096.0
4822,Ventura,Pharmaceuticals,October,12880.0
4823,Ventura,Sample Collecting Kits,October,1823200.0
4824,Ventura,Surgical Masks,October,133899250.0
4825,Ventura,Surgical or Examination Gowns,October,6365600.0
4826,Ventura,Swabs,October,3216000.0
4827,Ventura,Test Kits,October,61440.0
4828,Ventura,Viral Testing Media,October,1741568.0
4829,Ventura,Wipes,October,2675200.0
4830,Ventura,Beds/Cots,September,1440.0
4831,Ventura,Cloth Masks,September,7639800.0
4832,Ventura,Examination Gloves,September,60492200.0
4833,Ventura,Face Shields (Disposable),September,9779736.0
4834,Ventura,Goggles,September,201000.0
4835,Ventura,Hand Sanitizers,September,1877098.0
4836,Ventura,KN95 Respirators,September,1588600.0
4837,Ventura,Medical Equipment,September,369000.0
4838,Ventura,N-95 Respirators,September,56791480.0
4839,Ventura,Other / None of the above,September,105180.0
4840,Ventura,Pharmaceuticals,September,24150.0
4841,Ventura,Sample Collecting Kits,September,3310500.0
4842,Ventura,Surgical Masks,September,250675400.0
4843,Ventura,Surgical or Examination Gowns,September,11933380.0
4844,Ventura,Swabs,September,6000000.0
4845,Ventura,Viral Testing Media,September,3265440.0
4846,Ventura,Wipes,September,3616000.0
4847,Yolo,Cloth Masks,August,8674860.0
4848,Yolo,Coveralls (Hospitals or EMS),August,112252.0
4849,Yolo,Examination Gloves,August,23936640.0
4850,Yolo,Face Shields (Disposable),August,800740.0
4851,Yolo,Goggles,August,48600.0
4852,Yolo,Hand Sanitizers,August,897768.0
4853,Yolo,KN95 Respirators,August,1336160.0
4854,Yolo,Lab Supplies,August,28224.0
4855,Yolo,N-95 Respirators,August,5962320.0
4856,Yolo,Other / None of the above,August,62608.0
4857,Yolo,Pharmaceuticals,August,1036.0
4858,Yolo,Sample Collecting Kits,August,66000.0
4859,Yolo,Shoe Covers,August,168000.0
4860,Yolo,Surgical Masks,August,17508400.0
4861,Yolo,Surgical or Examination Gowns,August,1980884.0
4862,Yolo,Swabs,August,430000.0
4863,Yolo,Viral Testing Media,August,212912.0
4864,Yolo,Wipes,August,141360.0
4865,Yolo,Cloth Masks,July,8333120.0
4866,Yolo,Coveralls (Hospitals or EMS),July,124279.0
4867,Yolo,Examination Gloves,July,19471280.0
4868,Yolo,Face Shields (Disposable),July,757284.0
4869,Yolo,Goggles,July,41100.0
4870,Yolo,Hand Sanitizers,July,973767.0
4871,Yolo,KN95 Respirators,July,1426400.0
